x y z yaw
6.92174 19.581 0.296016 -3.13346
6.90329 19.5795 0.29612 -3.13353
6.88172 19.5778 0.296177 -3.13347
6.86412 19.5764 0.296203 -3.13349
6.84605 19.5749 0.296258 -3.13358
6.8242 19.5731 0.296356 -3.13365
6.80654 19.5717 0.296456 -3.13378
6.78811 19.5703 0.296504 -3.13387
6.76641 19.5686 0.296498 -3.13402
6.82628 19.5594 0.306727 -3.13059
6.81504 19.5571 0.307802 -3.13073
6.80161 19.5545 0.309121 -3.13077
6.79083 19.5523 0.310139 -3.13065
6.77959 19.5502 0.311181 -3.13079
6.76605 19.5475 0.312452 -3.13102
6.75495 19.5454 0.313507 -3.13108
6.74375 19.5432 0.314577 -3.1312
6.73009 19.5404 0.315815 -3.13129
6.83309 19.5629 0.305997 -3.13217
6.83269 19.5631 0.306072 -3.13221
6.83221 19.5632 0.306208 -3.13237
6.8318 19.5633 0.306347 -3.13253
6.83138 19.5634 0.306439 -3.13251
6.83091 19.5635 0.306495 -3.13252
6.83055 19.5636 0.306551 -3.13275
6.83017 19.5638 0.306633 -3.13279
6.65712 19.5697 0.302752 -3.1401
6.64049 19.5704 0.302436 -3.14023
6.6233 19.5711 0.302059 -3.1404
6.60286 19.572 0.301615 -3.1406
6.58633 19.5727 0.301296 -3.14075
6.56929 19.5734 0.301014 -3.14094
6.54888 19.5743 0.30065 -3.14095
6.5325 19.575 0.300329 -3.14098
6.51483 19.5757 0.299999 -3.14116
6.65154 19.5616 0.302305 -3.14111
6.64915 19.5609 0.302232 -3.1412
6.64662 19.5602 0.302146 -3.14125
6.64359 19.5593 0.301989 -3.1413
6.6411 19.5586 0.301857 -3.14141
6.63848 19.5579 0.301744 -3.14151
6.63532 19.557 0.301671 -3.1417
6.63275 19.5564 0.301603 -3.14171
6.63005 19.5557 0.301496 -3.14174
6.45188 19.535 0.299439 -3.14015
6.4329 19.5324 0.299157 -3.14023
6.40979 19.5293 0.298799 -3.14032
6.38971 19.5266 0.298456 -3.14037
6.37078 19.5239 0.298106 -3.14043
6.35073 19.5212 0.297758 -3.1405
6.32756 19.518 0.297384 -3.14052
6.30864 19.5153 0.297122 -3.14062
6.51377 19.5357 0.30046 -3.14089
6.51831 19.5355 0.300463 -3.14081
6.52224 19.5353 0.300452 -3.14089
6.5258 19.5351 0.300419 -3.14094
6.53029 19.5349 0.300358 -3.14098
6.53388 19.5348 0.300289 -3.14103
6.53759 19.5347 0.300197 -3.14109
6.54194 19.5346 0.300137 -3.14121
6.54542 19.5345 0.300126 -3.1412
6.54905 19.5343 0.30015 -3.14132
6.34149 19.5509 0.304733 -3.14111
6.3255 19.5523 0.305128 -3.14107
6.30913 19.5537 0.305557 -3.14125
6.28841 19.5554 0.306088 -3.14146
6.27206 19.5567 0.306482 -3.1415
6.25218 19.5582 0.306957 -3.14161
6.23624 19.5593 0.307349 -3.14174
6.21966 19.5605 0.307816 -3.14179
6.35446 19.576 0.304906 3.14004
6.35386 19.5785 0.304947 3.13993
6.35323 19.5811 0.304948 3.13988
6.35255 19.5842 0.30487 3.1398
6.35206 19.5867 0.304805 3.13961
6.35162 19.5893 0.304733 3.13945
6.35115 19.5925 0.304645 3.13927
6.3508 19.595 0.304583 3.13916
6.16461 19.5644 0.301912 3.1377
6.14232 19.5635 0.301671 3.13781
6.12416 19.5627 0.30151 3.13793
6.10536 19.562 0.301336 3.13793
6.08303 19.5611 0.301097 3.13789
6.06496 19.5604 0.300862 3.13789
6.04608 19.5597 0.300598 3.13772
6.02383 19.5588 0.300271 3.13754
6.00575 19.558 0.299983 3.13748
6.18613 19.5447 0.302291 -3.14136
6.18634 19.5422 0.302296 -3.14139
6.18649 19.5402 0.3023 -3.14141
6.18664 19.538 0.302313 -3.14139
6.1868 19.5355 0.30231 -3.1415
6.18692 19.5334 0.302294 -3.14157
6.18706 19.5311 0.302265 -3.1416
6.18728 19.5281 0.302305 -3.14162
6.0859 19.5509 0.299196 3.14046
6.07386 19.5514 0.298861 3.14039
6.06409 19.5519 0.298586 3.14031
6.05405 19.5525 0.298254 3.14024
6.04213 19.5531 0.297821 3.14018
6.0325 19.5536 0.297441 3.14015
6.02254 19.5542 0.297029 3.14006
6.01053 19.5549 0.296516 3.13992
6.00091 19.5554 0.296077 3.13998
5.88412 19.5652 0.304072 3.13751
5.8596 19.5669 0.304666 3.13733
5.83959 19.5683 0.305177 3.13727
5.81877 19.5697 0.305713 3.13714
5.79401 19.5713 0.306286 3.13703
5.77395 19.5727 0.306707 3.13695
5.75123 19.5742 0.307151 3.13689
5.72838 19.5758 0.307579 3.13669
5.8107 19.5554 0.300079 3.13655
5.80131 19.5546 0.299664 3.13658
5.7903 19.5536 0.299161 3.1365
5.7814 19.5529 0.29877 3.13635
5.77213 19.5521 0.298371 3.13634
5.76108 19.5511 0.297945 3.13621
5.75223 19.5504 0.297604 3.13618
5.74305 19.5495 0.297215 3.13612
5.73215 19.5485 0.296737 3.13616
5.72343 19.5477 0.296355 3.13598
5.81852 19.5412 0.300134 3.13818
5.81841 19.5393 0.30011 3.13824
5.81834 19.5379 0.300095 3.13823
5.81827 19.5363 0.300099 3.13808
5.81816 19.5344 0.300101 3.13794
5.81806 19.5328 0.300104 3.13782
5.81797 19.5312 0.300075 3.13775
5.81786 19.5292 0.299973 3.13771
5.62381 19.5373 0.304762 3.13549
5.60465 19.5368 0.305186 3.13536
5.58147 19.5362 0.305755 3.13516
5.56247 19.5358 0.306246 3.13518
5.54333 19.5353 0.306734 3.13526
5.52 19.5348 0.307359 3.13497
5.50105 19.5344 0.307871 3.13488
5.48141 19.534 0.308415 3.13483
5.45819 19.5335 0.309049 3.13469
5.65621 19.5423 0.30409 3.13583
5.65753 19.5427 0.304084 3.13574
5.65905 19.5433 0.304096 3.13555
5.66025 19.5437 0.304126 3.13539
5.6615 19.5442 0.304148 3.13537
5.66299 19.5447 0.30414 3.13531
5.66429 19.5452 0.304102 3.13511
5.66547 19.5456 0.304053 3.13498
5.48269 19.5478 0.301987 3.13499
5.46664 19.5484 0.301785 3.13483
5.44979 19.5489 0.301529 3.13477
5.42994 19.5496 0.301185 3.13467
5.4139 19.5501 0.300918 3.13456
5.39719 19.5507 0.300675 3.13442
5.37715 19.5513 0.300358 3.13447
5.36148 19.5519 0.300096 3.1345
5.34491 19.5524 0.299846 3.13433
5.51738 19.5402 0.302793 3.13365
5.51877 19.5396 0.30292 3.13357
5.52025 19.5389 0.30305 3.13352
5.52198 19.5382 0.303174 3.13346
5.52338 19.5376 0.303248 3.13348
5.52484 19.5371 0.303305 3.13342
5.52652 19.5365 0.303388 3.13325
5.52785 19.536 0.30342 3.13334
5.33433 19.5538 0.306454 3.13294
5.31293 19.5553 0.306932 3.13275
5.29555 19.5565 0.30735 3.13255
5.27759 19.5578 0.307815 3.13242
5.25597 19.5594 0.308336 3.13239
5.23854 19.5606 0.30874 3.13234
5.22038 19.5619 0.309188 3.13239
5.19896 19.5634 0.30975 3.1323
5.18152 19.5646 0.310213 3.13215
5.35963 19.5446 0.306196 3.13231
5.36055 19.5437 0.306017 3.13229
5.36133 19.543 0.30581 3.13216
5.3622 19.5422 0.305554 3.13211
5.36327 19.5412 0.305267 3.13203
5.36415 19.5404 0.305093 3.13205
5.36505 19.5395 0.304948 3.13203
5.36616 19.5384 0.304822 3.13205
5.36703 19.5375 0.304767 3.1321
5.15642 19.5277 0.301263 3.12965
5.13258 19.5255 0.30065 3.1298
5.11319 19.5238 0.300089 3.12985
5.09287 19.522 0.299497 3.12972
5.06885 19.5199 0.298789 3.12959
5.04933 19.5182 0.298217 3.12952
5.02902 19.5165 0.297603 3.12949
5.00485 19.5145 0.296788 3.12943
5.14807 19.536 0.300911 3.13199
5.14525 19.5367 0.300835 3.13204
5.14188 19.5376 0.300786 3.13187
5.13919 19.5383 0.30074 3.13187
5.13645 19.539 0.30064 3.13197
5.13323 19.5399 0.300572 3.13174
5.13069 19.5406 0.300577 3.13168
5.12809 19.5413 0.300622 3.13162
5.12506 19.5421 0.30063 3.13175
4.96045 19.5434 0.305289 3.13172
4.94146 19.5441 0.305772 3.13174
4.91894 19.545 0.306346 3.1317
4.90068 19.5457 0.306817 3.13153
4.88163 19.5464 0.307264 3.13162
4.85903 19.5472 0.307669 3.13169
4.84047 19.5479 0.307961 3.13157
4.8217 19.5487 0.308268 3.13151
4.79891 19.5496 0.308677 3.1315
4.98107 19.5219 0.304114 3.1313
4.98131 19.5199 0.303963 3.13119
4.98161 19.5175 0.303789 3.13106
4.98191 19.5156 0.303658 3.13109
4.98227 19.5137 0.303518 3.13099
4.98272 19.5114 0.303297 3.13105
4.98309 19.5095 0.303077 3.13113
4.98348 19.5076 0.302878 3.13096
4.98393 19.5052 0.302695 3.13083
4.81853 19.5169 0.303242 3.12978
4.80243 19.5162 0.303188 3.12975
4.78324 19.5153 0.303075 3.12973
4.76779 19.5146 0.302961 3.12974
4.75176 19.5138 0.302829 3.12978
4.73253 19.5128 0.302668 3.12966
4.71709 19.512 0.302558 3.12954
4.70091 19.5111 0.302399 3.1296
4.8426 19.56 0.305125 3.13339
4.84345 19.5639 0.305335 3.13323
4.84437 19.5681 0.305591 3.13323
4.84548 19.5729 0.30594 3.13316
4.84641 19.5768 0.306205 3.13315
4.84739 19.5808 0.306453 3.13321
4.84856 19.5857 0.30674 3.13321
4.84951 19.5896 0.307005 3.13314
4.85051 19.5936 0.307334 3.13314
4.85177 19.5984 0.307673 3.13328
4.61238 19.5665 0.305348 3.13067
4.58947 19.5676 0.305363 3.13063
4.56252 19.5689 0.305378 3.13056
4.54066 19.57 0.305409 3.13053
4.51776 19.5712 0.305412 3.13052
4.49068 19.5726 0.3054 3.13054
4.46732 19.5738 0.305399 3.13055
4.6204 19.5489 0.304491 3.12724
4.61864 19.5469 0.304536 3.12709
4.61716 19.5453 0.304563 3.12712
4.61557 19.5436 0.304575 3.12703
4.61359 19.5416 0.304605 3.12683
4.61196 19.54 0.304644 3.12671
4.61024 19.5383 0.304707 3.12664
4.60822 19.5362 0.304734 3.12658
4.6066 19.5346 0.304701 3.12657
4.41752 19.5675 0.296066 3.12913
4.39353 19.5695 0.295097 3.12907
4.37409 19.5712 0.29439 3.12891
4.35395 19.5729 0.293647 3.12903
4.32999 19.575 0.292708 3.12915
4.31072 19.5767 0.291908 3.12908
4.29054 19.5785 0.291065 3.1291
4.26656 19.5806 0.29014 3.12903
4.42457 19.5489 0.296115 3.12884
4.42319 19.5472 0.296018 3.12885
4.42146 19.5452 0.295908 3.12889
4.42004 19.5435 0.295849 3.12887
4.41852 19.5418 0.295839 3.12876
4.41673 19.5397 0.295839 3.12878
4.41526 19.5379 0.295788 3.12897
4.41373 19.5361 0.295694 3.12883
4.41185 19.5339 0.29555 3.12871
4.27002 19.5254 0.29974 3.1295
4.25444 19.5229 0.300196 3.12931
4.23597 19.5199 0.300777 3.12925
4.22106 19.5175 0.301247 3.12923
4.20568 19.515 0.301713 3.12918
4.18727 19.5121 0.302252 3.12903
4.17246 19.5098 0.302616 3.12904
4.15721 19.5074 0.302905 3.12906
4.13882 19.5046 0.303216 3.1289
4.30842 19.5365 0.300127 3.13032
4.31076 19.5374 0.300247 3.13022
4.3135 19.5386 0.30047 3.13011
4.31572 19.5395 0.300699 3.13009
4.31802 19.5405 0.300962 3.13013
4.3207 19.5417 0.301305 3.1301
4.32284 19.5426 0.301599 3.13003
4.32502 19.5435 0.301871 3.13001
4.11348 19.5399 0.289587 3.13183
4.09537 19.5403 0.288558 3.13157
4.0766 19.5406 0.287492 3.13139
4.05406 19.5409 0.286235 3.13127
4.036 19.541 0.285226 3.1311
4.01731 19.5412 0.284163 3.13111
3.99481 19.5414 0.282866 3.13114
3.97682 19.5415 0.281834 3.13111
3.95802 19.5416 0.280777 3.13104
4.12521 19.5392 0.290604 3.13149
4.12434 19.5392 0.290552 3.13152
4.12349 19.5393 0.2905 3.13129
4.12255 19.5395 0.290489 3.13113
4.12185 19.5396 0.290518 3.13111
4.12116 19.5398 0.290536 3.13105
4.1203 19.54 0.290549 3.13104
4.1196 19.5402 0.290577 3.13107
4.11874 19.5405 0.290645 3.13098
3.92473 19.5467 0.295426 3.12646
3.90446 19.5474 0.295847 3.12649
3.88058 19.5483 0.296268 3.12644
3.86111 19.5489 0.296587 3.12631
3.84079 19.5497 0.296931 3.12624
3.81643 19.5505 0.297378 3.12617
3.79676 19.5513 0.297755 3.12611
3.77626 19.552 0.298158 3.12605
3.944 19.5645 0.295757 3.12573
3.94394 19.5663 0.295854 3.12569
3.94383 19.5681 0.295974 3.12557
3.94365 19.5704 0.296052 3.12575
3.94348 19.5722 0.296058 3.12571
3.94325 19.5741 0.296083 3.12555
3.94297 19.5763 0.296154 3.12546
3.94276 19.5781 0.296242 3.12535
3.94257 19.5799 0.296314 3.12527
3.73666 19.6163 0.294934 3.12553
3.71718 19.6213 0.294888 3.12557
3.69694 19.6265 0.294853 3.12546
3.67291 19.6326 0.294874 3.12531
3.65342 19.6375 0.294891 3.1253
3.63328 19.6427 0.294884 3.12513
3.6075 19.6492 0.29488 3.12485
3.58718 19.6543 0.294906 3.12465
3.56287 19.6605 0.294991 3.12455
3.74764 19.5962 0.293563 3.12391
3.74643 19.5948 0.293385 3.12392
3.74506 19.5932 0.293145 3.12395
3.744 19.5919 0.292939 3.12382
3.74291 19.5905 0.292718 3.1238
3.74164 19.589 0.292428 3.12389
3.74063 19.5878 0.292192 3.12385
3.73957 19.5865 0.291976 3.12373
3.73827 19.5851 0.291785 3.12367
3.57368 19.569 0.285091 3.12455
3.55611 19.5661 0.284126 3.12457
3.53538 19.5628 0.282958 3.12456
3.51847 19.56 0.282 3.12456
3.50081 19.5571 0.28102 3.1244
3.47983 19.5537 0.27988 3.12433
3.46284 19.5508 0.278937 3.12435
3.44508 19.5478 0.277941 3.12422
3.60424 19.5718 0.286512 3.12453
3.60547 19.5717 0.286529 3.12443
3.60673 19.5716 0.28653 3.12443
3.60818 19.5715 0.286479 3.12442
3.60928 19.5713 0.28645 3.12435
3.61037 19.5712 0.28646 3.12437
3.61166 19.571 0.286544 3.1242
3.61269 19.5709 0.286604 3.12423
3.4071 19.5623 0.293796 3.12426
3.38399 19.5612 0.294649 3.12415
3.36537 19.5605 0.295361 3.12405
3.34596 19.5597 0.296139 3.12403
3.32307 19.5589 0.297041 3.12403
3.30444 19.5582 0.297741 3.12404
3.28509 19.5575 0.298499 3.12397
3.26211 19.5568 0.299426 3.12395
3.24358 19.5561 0.300201 3.12387
3.4081 19.5424 0.291812 3.12678
3.40595 19.5399 0.291561 3.12692
3.40426 19.5379 0.29135 3.12681
3.40243 19.5356 0.291129 3.12671
3.40026 19.5329 0.290888 3.1266
3.39847 19.5307 0.290674 3.12651
3.39658 19.5283 0.29043 3.12648
3.39436 19.5254 0.290145 3.12644
3.2282 19.5586 0.290007 3.12711
3.21038 19.56 0.289809 3.12706
3.18879 19.5616 0.289527 3.12705
3.17163 19.563 0.289279 3.12708
3.15365 19.5644 0.289028 3.12703
3.13259 19.5661 0.288783 3.12702
3.11559 19.5675 0.288625 3.12706
3.0933 19.5694 0.288429 3.12714
3.07685 19.5708 0.288299 3.12719
3.05999 19.5723 0.288181 3.12714
3.14821 19.5597 0.287075 3.1248
3.13699 19.56 0.286725 3.12476
3.12796 19.5602 0.286402 3.12477
3.11876 19.5604 0.286034 3.12467
3.1078 19.5607 0.285542 3.12457
3.09903 19.5608 0.285115 3.12451
3.08989 19.561 0.284666 3.12436
3.07896 19.5612 0.284106 3.12418
3.15701 19.5864 0.287584 3.12495
3.15685 19.589 0.287606 3.12495
3.15656 19.5922 0.287614 3.12492
3.15623 19.5947 0.287625 3.12479
3.1558 19.5974 0.287637 3.12481
3.15513 19.6007 0.287681 3.12488
3.15449 19.6033 0.287749 3.12476
3.15372 19.6061 0.287836 3.12475
3.15268 19.6095 0.287975 3.1247
3.05848 19.5918 0.285055 3.12559
3.04856 19.5927 0.284834 3.12562
3.03678 19.5937 0.284584 3.12562
3.02725 19.5946 0.28439 3.12556
3.01736 19.5955 0.284214 3.12539
3.00564 19.5966 0.283991 3.12525
2.9962 19.5974 0.283766 3.1253
2.98658 19.5982 0.283484 3.12519
2.88855 19.5681 0.280082 3.12388
2.87179 19.5659 0.279554 3.12368
2.85464 19.5637 0.278982 3.12356
2.83392 19.5608 0.278247 3.1234
2.81733 19.5586 0.277644 3.12332
2.80016 19.5562 0.277026 3.12324
2.77983 19.5534 0.276338 3.12303
2.7634 19.5511 0.275772 3.12302
2.74581 19.5487 0.275134 3.12294
2.72583 19.5461 0.274435 3.12273
2.89971 19.5767 0.279698 3.12364
2.89872 19.5773 0.279652 3.1235
2.89751 19.5781 0.279643 3.12333
2.89651 19.5788 0.279641 3.12327
2.89547 19.5794 0.279634 3.12326
2.8942 19.5803 0.279624 3.12327
2.89313 19.5809 0.279617 3.12316
2.89199 19.5816 0.279575 3.12326
2.69193 19.606 0.274873 3.12327
2.67241 19.6088 0.274446 3.12306
2.65208 19.6117 0.274025 3.12292
2.62776 19.6152 0.273571 3.12282
2.60813 19.618 0.273213 3.1227
2.58782 19.6209 0.272839 3.12263
2.56304 19.6244 0.272414 3.12256
2.54374 19.6271 0.272113 3.12252
2.72697 19.5735 0.275611 3.12206
2.72824 19.57 0.275638 3.12206
2.7293 19.5672 0.275646 3.1221
2.73042 19.5643 0.275639 3.12194
2.73177 19.5607 0.275618 3.1218
2.73287 19.5579 0.275572 3.12177
2.73418 19.5544 0.275467 3.12172
2.73535 19.5512 0.275352 3.12173
2.73652 19.5479 0.275255 3.12169
2.56486 19.5573 0.283535 3.12235
2.54979 19.5555 0.284365 3.12221
2.53404 19.5536 0.285204 3.12224
2.5155 19.5514 0.286131 3.1222
2.50055 19.5496 0.286854 3.12206
2.48487 19.5478 0.287596 3.12199
2.46645 19.5456 0.288477 3.1219
2.45151 19.5438 0.289183 3.12184
2.5846 19.5751 0.282674 3.12285
2.58483 19.5769 0.282701 3.12281
2.58504 19.5784 0.282765 3.12275
2.58529 19.5799 0.282876 3.12272
2.5856 19.5817 0.282972 3.12282
2.58584 19.5832 0.283029 3.1229
2.58606 19.5847 0.283119 3.12284
2.58628 19.5866 0.283265 3.12287
2.58641 19.5881 0.283383 3.12287
2.39006 19.589 0.284897 3.11991
2.36694 19.5909 0.285081 3.11985
2.34814 19.5924 0.285215 3.11986
2.32877 19.5941 0.285349 3.11989
2.30438 19.5962 0.285548 3.11974
2.28485 19.5979 0.285708 3.1197
2.26134 19.6 0.285891 3.11966
2.24231 19.6017 0.286056 3.11956
2.42886 19.5907 0.286162 3.11871
2.43108 19.591 0.286329 3.11868
2.4329 19.5912 0.286471 3.11866
2.43481 19.5914 0.286621 3.11863
2.43706 19.5916 0.28681 3.11865
2.43895 19.5917 0.286947 3.11864
2.44097 19.5918 0.287047 3.11847
2.44346 19.5919 0.28705 3.11856
2.44557 19.5919 0.286998 3.11857
2.44784 19.592 0.286959 3.11847
2.24452 19.5935 0.284832 3.11906
2.22738 19.5939 0.284775 3.11909
2.20985 19.5943 0.284747 3.11906
2.18874 19.5948 0.28476 3.11907
2.17175 19.5953 0.284809 3.11912
2.15411 19.5959 0.284881 3.1191
2.133 19.5965 0.285001 3.11904
2.11598 19.597 0.285091 3.11907
2.25046 19.5868 0.28474 3.12047
2.24854 19.5861 0.284681 3.12038
2.24689 19.5854 0.284646 3.12032
2.24509 19.5848 0.284583 3.12031
2.24287 19.584 0.284438 3.12031
2.24098 19.5833 0.28427 3.12029
2.23893 19.5826 0.284062 3.12037
2.23637 19.5818 0.283798 3.1204
2.23424 19.5811 0.283591 3.12028
2.06927 19.6016 0.280603 3.11965
2.04765 19.6033 0.280052 3.11972
2.03022 19.6047 0.279635 3.11969
2.01222 19.6062 0.27925 3.11972
1.99067 19.6079 0.278842 3.11978
1.97322 19.6093 0.278517 3.11977
1.95529 19.6107 0.278142 3.11975
1.93379 19.6124 0.277693 3.11979
2.10126 19.5967 0.280428 3.12045
2.10272 19.5962 0.280338 3.12037
2.1045 19.5957 0.280198 3.12044
2.10598 19.5953 0.280043 3.12056
2.10756 19.5948 0.279899 3.12049
2.10946 19.5942 0.279749 3.12046
2.111 19.5937 0.279658 3.12044
2.11262 19.5932 0.279567 3.1204
2.1146 19.5927 0.279399 3.12042
2.11621 19.5922 0.279243 3.12047
1.87759 19.5834 0.271191 3.11911
1.85128 19.5819 0.27011 3.11905
1.82999 19.5807 0.26923 3.11905
1.80785 19.5795 0.268263 3.11922
1.78165 19.578 0.267135 3.11921
1.76043 19.5769 0.266242 3.11914
1.73826 19.5756 0.265315 3.11921
1.89121 19.5747 0.271742 3.11922
1.89039 19.5736 0.271649 3.11925
1.8895 19.5725 0.271567 3.11927
1.88842 19.5712 0.2715 3.11941
1.88752 19.57 0.271468 3.11941
1.88658 19.5688 0.271419 3.11958
1.88548 19.5674 0.271254 3.11981
1.88462 19.5663 0.271109 3.11981
1.88375 19.5651 0.271026 3.11983
1.71748 19.577 0.268557 3.12056
1.70117 19.5772 0.268295 3.12055
1.68409 19.5773 0.267962 3.12059
1.664 19.5776 0.267532 3.12062
1.64775 19.5778 0.267178 3.1207
1.63083 19.5781 0.266815 3.12076
1.61067 19.5784 0.266393 3.12089
1.5945 19.5787 0.266021 3.1212
1.57762 19.579 0.265652 3.12114
1.71493 19.6083 0.268551 3.11941
1.71277 19.6113 0.26856 3.11951
1.71051 19.6143 0.26857 3.1195
1.70773 19.6179 0.26849 3.11953
1.70545 19.6208 0.268392 3.11955
1.70298 19.6238 0.268327 3.11961
1.69997 19.6273 0.268291 3.11965
1.69752 19.6301 0.26828 3.1197
1.69491 19.6331 0.268221 3.11993
1.54266 19.5938 0.262424 3.12033
1.52642 19.5928 0.261865 3.1203
1.50944 19.5917 0.261249 3.12052
1.48923 19.5903 0.260469 3.12066
1.47286 19.5892 0.259784 3.12081
1.45611 19.5881 0.259075 3.12095
1.43589 19.5867 0.25827 3.12108
1.4198 19.5857 0.257657 3.12121
1.56904 19.5649 0.263231 3.1209
1.56985 19.5614 0.263115 3.12123
1.57053 19.5586 0.262989 3.12142
1.57126 19.5557 0.262903 3.12163
1.57214 19.5524 0.262827 3.12198
1.57286 19.5496 0.262762 3.12222
1.57363 19.5468 0.262656 3.12241
1.57462 19.5432 0.262495 3.12263
1.57537 19.5405 0.262402 3.12281
1.37319 19.5653 0.259764 3.12436
1.35498 19.565 0.259431 3.12454
1.33594 19.5647 0.25903 3.12485
1.31327 19.5643 0.258531 3.12489
1.29493 19.5639 0.258172 3.12499
1.27454 19.5635 0.257796 3.12513
1.25294 19.563 0.257397 3.1253
1.23484 19.5626 0.257033 3.12541
1.21592 19.5621 0.256651 3.12559
1.41904 19.555 0.261855 3.12453
1.42121 19.5541 0.262071 3.12472
1.42347 19.5531 0.262284 3.12498
1.42617 19.5519 0.262446 3.12533
1.42835 19.551 0.262523 3.12548
1.43065 19.5501 0.26266 3.12557
1.43328 19.549 0.262924 3.12583
1.43538 19.5481 0.263178 3.12605
1.22004 19.5368 0.26362 3.12674
1.19672 19.5345 0.263825 3.12692
1.17813 19.5327 0.26403 3.12702
1.1587 19.5307 0.264258 3.1272
1.13542 19.5284 0.2645 3.12757
1.11678 19.5265 0.264611 3.12782
1.09715 19.5245 0.264663 3.12791
1.07421 19.5222 0.264771 3.12792
1.05568 19.5203 0.26493 3.12795
1.22196 19.5455 0.263891 3.12663
1.2199 19.5462 0.263927 3.1268
1.21825 19.5468 0.263922 3.12682
1.21653 19.5475 0.263949 3.12684
1.21446 19.5482 0.264 3.12704
1.21277 19.5489 0.264036 3.12715
1.21099 19.5495 0.264021 3.12731
1.20885 19.5503 0.263971 3.12737
1.06234 19.5798 0.259261 3.12831
1.04626 19.5833 0.258881 3.12836
1.02714 19.5875 0.25849 3.12848
1.01167 19.5908 0.258146 3.12864
0.995731 19.5943 0.257759 3.12869
0.976527 19.5985 0.257328 3.12875
0.961113 19.6019 0.257021 3.12884
0.945185 19.6054 0.256727 3.12894
1.08403 19.5947 0.26035 3.12796
1.08464 19.5964 0.260312 3.12796
1.08528 19.5982 0.26031 3.12793
1.08605 19.6003 0.260338 3.12794
1.08665 19.602 0.260359 3.12796
1.08727 19.6037 0.26033 3.12799
1.088 19.6058 0.260229 3.128
1.08856 19.6074 0.260172 3.12794
1.08913 19.6091 0.260143 3.128
0.895077 19.6046 0.262682 3.13225
0.877476 19.6057 0.262863 3.13229
0.859317 19.6068 0.263015 3.13233
0.837372 19.6082 0.263254 3.13229
0.819714 19.6094 0.263487 3.13228
0.801216 19.6106 0.263735 3.13238
0.779355 19.612 0.263968 3.13249
0.761799 19.6131 0.264115 3.1325
0.742096 19.6144 0.264352 3.13249
0.905552 19.627 0.262704 3.13165
0.904544 19.6292 0.262726 3.13174
0.903533 19.6316 0.26272 3.13173
0.902358 19.6344 0.262653 3.13181
0.901452 19.6366 0.262625 3.13175
0.900536 19.639 0.262617 3.13176
0.899489 19.6418 0.262602 3.13172
0.898678 19.6441 0.262547 3.13169
0.897926 19.6465 0.262454 3.13166
0.722135 19.6045 0.258065 3.1301
0.704967 19.6026 0.257729 3.13014
0.687023 19.6007 0.257407 3.13018
0.665903 19.5984 0.257036 3.13021
0.648683 19.5966 0.256721 3.13026
0.630708 19.5947 0.256437 3.13023
0.609171 19.5924 0.25612 3.13015
0.591868 19.5906 0.255834 3.13016
0.76838 19.6008 0.259093 3.13149
0.77118 19.6001 0.259079 3.13138
0.773352 19.5995 0.259104 3.13127
0.775536 19.5989 0.259171 3.13134
0.778118 19.5982 0.259274 3.13134
0.780157 19.5976 0.259331 3.13132
0.782262 19.597 0.259346 3.13137
0.784806 19.5963 0.259375 3.13135
0.786855 19.5957 0.259415 3.13129
0.583887 19.61 0.250023 3.13186
0.562448 19.611 0.248912 3.13185
0.545109 19.6118 0.247976 3.13177
0.527108 19.6126 0.247041 3.13176
0.505684 19.6136 0.245975 3.1318
0.488362 19.6145 0.245144 3.13186
0.47031 19.6154 0.244276 3.13187
0.448722 19.6166 0.243198 3.13209
0.586957 19.6058 0.251509 3.13169
0.585411 19.6055 0.251574 3.13167
0.583518 19.6052 0.25165 3.13175
0.581972 19.6049 0.251689 3.13176
0.580365 19.6046 0.25172 3.13174
0.578421 19.6042 0.251796 3.13168
0.576872 19.6038 0.25189 3.13168
0.575278 19.6034 0.252015 3.13161
0.573389 19.6027 0.252196 3.13154
0.410022 19.5929 0.261813 3.13204
0.39261 19.5916 0.262843 3.13195
0.371364 19.5899 0.264119 3.13193
0.354329 19.5884 0.265113 3.1319
0.336555 19.587 0.266097 3.13183
0.315408 19.5852 0.267228 3.1316
0.298336 19.5839 0.268143 3.13155
0.280687 19.5825 0.269105 3.13167
0.256626 19.5807 0.270429 3.13162
0.428711 19.5848 0.260612 3.1314
0.428856 19.5838 0.260542 3.13144
0.428958 19.583 0.260497 3.13135
0.429042 19.5821 0.260454 3.13137
0.429119 19.5811 0.260412 3.13144
0.429162 19.5803 0.260374 3.13149
0.429182 19.5795 0.26034 3.13147
0.429159 19.5784 0.260364 3.13152
0.252027 19.6 0.247675 3.13145
0.23427 19.6014 0.246414 3.1314
0.213299 19.603 0.244911 3.13135
0.196273 19.6044 0.243673 3.1314
0.178536 19.6058 0.242383 3.13121
0.157376 19.6074 0.240849 3.13122
0.140503 19.6088 0.239601 3.13131
0.122814 19.6102 0.238214 3.13133
0.101669 19.6119 0.236525 3.13119
0.25575 19.5806 0.248469 3.13309
0.254455 19.5789 0.248444 3.13309
0.252933 19.5767 0.248465 3.13306
0.251761 19.575 0.24851 3.13305
0.250598 19.5733 0.248593 3.13302
0.249287 19.5711 0.248736 3.13294
0.2483 19.5694 0.248859 3.13299
0.247269 19.5675 0.248953 3.1331
